id,address,postal_code,price,url,bedrooms,bathrooms,area,latitude,longitude
135,"5863 El Dori Dr, San Jose, CA 95123",95123,1073850,https://www.zillow.com/homedetails/5863-El-Dori-Dr-San-Jose-CA-95123/19830011_zpid/,5.0,,2230,37.246339,-121.863962
136,"6293 Island Pine Way, San Jose, CA 95119",95119,790000,https://www.zillow.com/homedetails/6293-Island-Pine-Way-San-Jose-CA-95119/19841749_zpid/,3.0,3.0,1318,37.239743,-121.7969
137,"223 Copco Ln, San Jose, CA 95123",95123,820000,https://www.zillow.com/homedetails/223-Copco-Ln-San-Jose-CA-95123/19828292_zpid/,3.0,2.0,1367,37.247233,-121.81345
138,"223 Copco Ln, San Jose, CA 95123",95123,820000,https://www.zillow.com/homedetails/223-Copco-Ln-San-Jose-CA-95123/19828292_zpid/,3.0,2.0,1367,37.247233,-121.81345
139,"1151 Leeward Dr, San Jose, CA 95122",95122,543000,https://www.zillow.com/homedetails/1151-Leeward-Dr-San-Jose-CA-95122/19727501_zpid/,4.0,2.0,1220,37.34745,-121.830052
140,"6988 Bolado Dr, San Jose, CA 95119",95119,878000,https://www.zillow.com/homedetails/6988-Bolado-Dr-San-Jose-CA-95119/19839848_zpid/,5.0,2.0,1508,37.226323,-121.77961299999998
141,"4610 Houndshaven Way, San Jose, CA 95111",95111,10000,https://www.zillow.com/homedetails/4610-Houndshaven-Way-San-Jose-CA-95111/19816501_zpid/,4.0,2.0,1502,37.27128,-121.821009
142,"5006 Narvaez Ave, San Jose, CA 95136",95136,1050000,https://www.zillow.com/homedetails/5006-Narvaez-Ave-San-Jose-CA-95136/19706129_zpid/,4.0,2.0,1640,37.264221,-121.854465
143,"1723 Merrill Loop, San Jose, CA 95124",95124,1086000,https://www.zillow.com/homedetails/1723-Merrill-Loop-San-Jose-CA-95124/19757843_zpid/,4.0,2.0,1372,37.242846,-121.905141
144,"5226 War Wagon Dr, San Jose, CA 95136",95136,1049000,https://www.zillow.com/homedetails/5226-War-Wagon-Dr-San-Jose-CA-95136/19817288_zpid/,4.0,2.5,2053,37.261608,-121.821778
145,"3020 Samaria Pl, San Jose, CA 95111",95111,890000,https://www.zillow.com/homedetails/3020-Samaria-Pl-San-Jose-CA-95111/19739416_zpid/,5.0,3.0,1811,37.290571,-121.843432
146,"835 Georgetown Pl, San Jose, CA 95126",95126,1350000,https://www.zillow.com/homedetails/835-Georgetown-Pl-San-Jose-CA-95126/61322612_zpid/,3.0,2.5,1859,37.327394,-121.905033
147,"4158 Watkins Way, San Jose, CA 95135",95135,1475000,https://www.zillow.com/homedetails/4158-Watkins-Way-San-Jose-CA-95135/19796305_zpid/,4.0,3.0,2034,37.309178,-121.772474
148,"1697 Don Ave, San Jose, CA 95124",95124,1525000,https://www.zillow.com/homedetails/1697-Don-Ave-San-Jose-CA-95124/19691058_zpid/,4.0,3.0,2191,37.270579,-121.91024099999998
149,"5524 Cribari Cir, San Jose, CA 95135",95135,475000,https://www.zillow.com/homedetails/5524-Cribari-Cir-San-Jose-CA-95135/19798573_zpid/,2.0,2.0,1223,37.292879,-121.75611200000002
150,"1136 Phelan Way, San Jose, CA 95122",95122,795000,https://www.zillow.com/homedetails/1136-Phelan-Way-San-Jose-CA-95122/19714333_zpid/,3.0,2.5,1469,37.324345,-121.847513
151,"3830 Brigadoon Way, San Jose, CA 95121",95121,775900,https://www.zillow.com/homedetails/3830-Brigadoon-Way-San-Jose-CA-95121/19806611_zpid/,3.0,2.0,1442,37.303592,-121.801433
152,"1074 Niguel Ln, San Jose, CA 95138",95138,815000,https://www.zillow.com/homedetails/1074-Niguel-Ln-San-Jose-CA-95138/19811688_zpid/,3.0,3.0,1439,37.24193,-121.764415
153,"583 Heathertree Ln, San Jose, CA 95129",95129,1310000,https://www.zillow.com/homedetails/583-Heathertree-Ln-San-Jose-CA-95129/19651601_zpid/,3.0,3.0,1348,37.316116,-121.987806
154,"4106 Littleworth Way, San Jose, CA 95135",95135,259500,https://www.zillow.com/homedetails/4106-Littleworth-Way-San-Jose-CA-95135/19796509_zpid/,4.0,2.0,1860,37.311765,-121.768959
155,"3769 Rigor Dr, San Jose, CA 95148",95148,1150000,https://www.zillow.com/homedetails/3769-Rigor-Dr-San-Jose-CA-95148/51074995_zpid/,4.0,2.5,1989,37.321712,-121.771828
156,"2712 Clarion Ct, San Jose, CA 95148",95148,1149000,https://www.zillow.com/homedetails/2712-Clarion-Ct-San-Jose-CA-95148/19788910_zpid/,4.0,3.0,2587,37.338638,-121.782114
157,"1159 Foxchase Dr, San Jose, CA 95123",95123,505000,https://www.zillow.com/homedetails/1159-Foxchase-Dr-San-Jose-CA-95123/19702249_zpid/,1.0,1.0,1021,37.253331,-121.873671
158,"1159 Foxchase Dr, San Jose, CA 95123",95123,505000,https://www.zillow.com/homedetails/1159-Foxchase-Dr-San-Jose-CA-95123/19702249_zpid/,1.0,1.0,1021,37.253331,-121.873671
159,"1138 Appian Ln, San Jose, CA 95116",95116,1310000,https://www.zillow.com/homedetails/1138-Appian-Ln-San-Jose-CA-95116/153395883_zpid/,0.0,,3328,37.338311,-121.859753
160,"5231 Macaw Ct, San Jose, CA 95123",95123,705000,https://www.zillow.com/homedetails/5231-Macaw-Ct-San-Jose-CA-95123/19826679_zpid/,2.0,3.0,1052,37.258238,-121.830243
161,"5231 Macaw Ct, San Jose, CA 95123",95123,705000,https://www.zillow.com/homedetails/5231-Macaw-Ct-San-Jose-CA-95123/19826679_zpid/,2.0,3.0,1052,37.258238,-121.830243
162,"849 Delmas Ave, San Jose, CA 95125",95125,209500,https://www.zillow.com/homedetails/849-Delmas-Ave-San-Jose-CA-95125/19577515_zpid/,,,2263,37.318817,-121.89334
163,"366 San Jose Ave, San Jose, CA 95125",95125,650000,https://www.zillow.com/homedetails/366-San-Jose-Ave-San-Jose-CA-95125/19699453_zpid/,3.0,2.0,1375,37.30744,-121.877367
164,"1495 De Rose Way APT 115, San Jose, CA 95126",95126,680000,https://www.zillow.com/homedetails/1495-De-Rose-Way-APT-115-San-Jose-CA-95126/19591641_zpid/,2.0,2.0,1224,37.305251,-121.919858
165,"1517 Japaul Ln, San Jose, CA 95132",95132,880000,https://www.zillow.com/homedetails/1517-Japaul-Ln-San-Jose-CA-95132/19769372_zpid/,3.0,2.0,1080,37.407296,-121.856591
166,"2990 Sunwood Dr, San Jose, CA 95111",95111,785000,https://www.zillow.com/homedetails/2990-Sunwood-Dr-San-Jose-CA-95111/19737360_zpid/,3.0,2.0,1152,37.29343400000001,-121.839369
167,"3607 Clear Brook Ct, San Jose, CA 95111",95111,867000,https://www.zillow.com/homedetails/3607-Clear-Brook-Ct-San-Jose-CA-95111/19736194_zpid/,4.0,2.5,1768,37.290717,-121.826157
168,"3074 Postwood Dr, San Jose, CA 95132",95132,968000,https://www.zillow.com/homedetails/3074-Postwood-Dr-San-Jose-CA-95132/19484835_zpid/,4.0,2.0,1361,37.411806,-121.873856
169,"1823 Laurinda Dr, San Jose, CA 95124",95124,1420000,https://www.zillow.com/homedetails/1823-Laurinda-Dr-San-Jose-CA-95124/19675944_zpid/,4.0,3.0,2303,37.247938,-121.917864
170,"1068 Bigleaf Pl UNIT 301, San Jose, CA 95131",95131,867000,https://www.zillow.com/homedetails/1068-Bigleaf-Pl-UNIT-301-San-Jose-CA-95131/243212491_zpid/,2.0,2.5,1661,37.380471,-121.896494
171,"432 Shadowgraph Dr, San Jose, CA 95110",95110,675000,https://www.zillow.com/homedetails/432-Shadowgraph-Dr-San-Jose-CA-95110/19684775_zpid/,2.0,2.0,871,37.31052,-121.881528
172,"410 Auburn Way APT 7, San Jose, CA 95129",95129,722888,https://www.zillow.com/homedetails/410-Auburn-Way-APT-7-San-Jose-CA-95129/19602980_zpid/,2.0,1.0,1099,37.319461,-121.981769
173,"2719 Buena View Ct, San Jose, CA 95121",95121,668000,https://www.zillow.com/homedetails/2719-Buena-View-Ct-San-Jose-CA-95121/19807793_zpid/,2.0,2.0,936,37.300442,-121.776586
174,"1375 Lick Ave APT 821, San Jose, CA 95110",95110,710000,https://www.zillow.com/homedetails/1375-Lick-Ave-APT-821-San-Jose-CA-95110/82955921_zpid/,2.0,2.0,1148,37.311023,-121.882291
175,"1173 Edith St, San Jose, CA 95122",95122,640000,https://www.zillow.com/homedetails/1173-Edith-St-San-Jose-CA-95122/19726600_zpid/,5.0,1.5,2103,37.343806,-121.834681
176,"1802 Lanai Ave, San Jose, CA 95122",95122,636000,https://www.zillow.com/homedetails/1802-Lanai-Ave-San-Jose-CA-95122/19730077_zpid/,3.0,2.0,1040,37.329179,-121.83709
177,"1138 Beaconsfield Rd, San Jose, CA 95121",95121,850000,https://www.zillow.com/homedetails/1138-Beaconsfield-Rd-San-Jose-CA-95121/19734689_zpid/,3.0,2.0,1220,37.293117,-121.815197
178,"1891 Oakton Ct, San Jose, CA 95148",95148,204000,https://www.zillow.com/homedetails/1891-Oakton-Ct-San-Jose-CA-95148/19729093_zpid/,3.0,2.0,1287,37.342573,-121.816037
179,"5234 Harvest Est, San Jose, CA 95135",95135,1140000,https://www.zillow.com/homedetails/5234-Harvest-Est-San-Jose-CA-95135/19795764_zpid/,3.0,2.0,1728,37.293156,-121.765632
180,"68 Dearwell Way, San Jose, CA 95138",95138,930000,https://www.zillow.com/homedetails/68-Dearwell-Way-San-Jose-CA-95138/19809805_zpid/,4.0,2.0,1474,37.248523,-121.784931
181,"1039 Prouty Way, San Jose, CA 95129",95129,1975000,https://www.zillow.com/homedetails/1039-Prouty-Way-San-Jose-CA-95129/19646959_zpid/,3.0,2.0,1040,37.308494,-122.002951
182,"4868 Cherrythorne Ln, San Jose, CA 95129",95129,1351000,https://www.zillow.com/homedetails/4868-Cherrythorne-Ln-San-Jose-CA-95129/19651566_zpid/,3.0,2.5,1348,37.317388,-121.988118
183,"1274 Bouret Dr UNIT 4, San Jose, CA 95118",95118,157000,https://www.zillow.com/homedetails/1274-Bouret-Dr-UNIT-4-San-Jose-CA-95118/19759433_zpid/,2.0,1.0,798,37.257664,-121.885223
184,"1274 Bouret Dr UNIT 4, San Jose, CA 95118",95118,157000,https://www.zillow.com/homedetails/1274-Bouret-Dr-UNIT-4-San-Jose-CA-95118/19759433_zpid/,2.0,1.0,798,37.257664,-121.885223
185,"5688 Makati Cir APT A, San Jose, CA 95123",95123,570000,https://www.zillow.com/homedetails/5688-Makati-Cir-APT-A-San-Jose-CA-95123/19829515_zpid/,2.0,2.0,989,37.24789000000001,-121.807293
186,"5688 Makati Cir APT A, San Jose, CA 95123",95123,570000,https://www.zillow.com/homedetails/5688-Makati-Cir-APT-A-San-Jose-CA-95123/19829515_zpid/,2.0,2.0,989,37.24789000000001,-121.807293
187,"3372 Landess Ave APT B, San Jose, CA 95132",95132,588000,https://www.zillow.com/homedetails/3372-Landess-Ave-APT-B-San-Jose-CA-95132/19486253_zpid/,2.0,1.5,976,37.420929,-121.862695
188,"4859 Scout Ct, San Jose, CA 95136",95136,615000,https://www.zillow.com/homedetails/4859-Scout-Ct-San-Jose-CA-95136/19818365_zpid/,2.0,2.0,981,37.265093,-121.823217
189,"920 Catkin Ct, San Jose, CA 95128",95128,640000,https://www.zillow.com/homedetails/920-Catkin-Ct-San-Jose-CA-95128/79847456_zpid/,2.0,2.0,922,37.313373,-121.939045
190,"920 Catkin Ct, San Jose, CA 95128",95128,640000,https://www.zillow.com/homedetails/920-Catkin-Ct-San-Jose-CA-95128/79847456_zpid/,2.0,2.0,922,37.313373,-121.939045
191,"952 S 11th St UNIT 138, San Jose, CA 95112",95112,620000,https://www.zillow.com/homedetails/952-S-11th-St-UNIT-138-San-Jose-CA-95112/19713995_zpid/,2.0,2.0,1241,37.326906,-121.868659
192,"941 E Julian St, San Jose, CA 95112",95112,935000,https://www.zillow.com/homedetails/941-E-Julian-St-San-Jose-CA-95112/153234477_zpid/,4.0,2.0,1476,37.349659,-121.875266
193,"262 Truckee Ln, San Jose, CA 95136",95136,621000,https://www.zillow.com/homedetails/262-Truckee-Ln-San-Jose-CA-95136/19705878_zpid/,3.0,2.0,1334,37.27446,-121.841505
194,"6495 Pemba Dr, San Jose, CA 95119",95119,750000,https://www.zillow.com/homedetails/6495-Pemba-Dr-San-Jose-CA-95119/19839025_zpid/,3.0,2.0,1137,37.234336,-121.790955
195,"3182 Kirk Rd, San Jose, CA 95124",95124,975000,https://www.zillow.com/homedetails/3182-Kirk-Rd-San-Jose-CA-95124/19693738_zpid/,4.0,1.0,1140,37.267826,-121.908402
196,"1589 Hill Ave, San Jose, CA 95125",95125,335000,https://www.zillow.com/homedetails/1589-Hill-Ave-San-Jose-CA-95125/19681109_zpid/,2.0,1.0,1373,37.302149,-121.892321
197,"2126 Rio Barranca Ct, San Jose, CA 95116",95116,550000,https://www.zillow.com/homedetails/2126-Rio-Barranca-Ct-San-Jose-CA-95116/19720585_zpid/,3.0,2.0,1180,37.361446,-121.852164
198,"736 Pineview Dr, San Jose, CA 95117",95117,640000,https://www.zillow.com/homedetails/736-Pineview-Dr-San-Jose-CA-95117/19607412_zpid/,3.0,1.5,1344,37.329217,-121.954249
199,"4415 Norwalk Dr APT 11, San Jose, CA 95129",95129,793000,https://www.zillow.com/homedetails/4415-Norwalk-Dr-APT-11-San-Jose-CA-95129/19603185_zpid/,3.0,2.5,1374,37.31886,-121.980635
200,"4642 Hampton Falls Pl, San Jose, CA 95136",95136,845000,https://www.zillow.com/homedetails/4642-Hampton-Falls-Pl-San-Jose-CA-95136/19701678_zpid/,3.0,3.0,1745,37.26266,-121.873485
201,"3572 Clayton Rd, San Jose, CA 95127",95127,861000,https://www.zillow.com/homedetails/3572-Clayton-Rd-San-Jose-CA-95127/19790508_zpid/,4.0,2.0,1490,37.354081,-121.795507
202,"348 Spode Way, San Jose, CA 95123",95123,880000,https://www.zillow.com/homedetails/348-Spode-Way-San-Jose-CA-95123/19824304_zpid/,3.0,2.0,1551,37.234519,-121.806091
203,"348 Spode Way, San Jose, CA 95123",95123,880000,https://www.zillow.com/homedetails/348-Spode-Way-San-Jose-CA-95123/19824304_zpid/,3.0,2.0,1551,37.234519,-121.806091
204,"599 Eisenhower Dr, San Jose, CA 95128",95128,1160000,https://www.zillow.com/homedetails/599-Eisenhower-Dr-San-Jose-CA-95128/19589099_zpid/,3.0,2.0,2024,37.304264,-121.934812
205,"599 Eisenhower Dr, San Jose, CA 95128",95128,1160000,https://www.zillow.com/homedetails/599-Eisenhower-Dr-San-Jose-CA-95128/19589099_zpid/,3.0,2.0,2024,37.304264,-121.934812
206,"1289 Singletary Ave, San Jose, CA 95126",95126,950000,https://www.zillow.com/homedetails/1289-Singletary-Ave-San-Jose-CA-95126/19575367_zpid/,2.0,2.0,1080,37.332602,-121.91917
207,"5809 Brandon Ct, San Jose, CA 95123",95123,950000,https://www.zillow.com/homedetails/5809-Brandon-Ct-San-Jose-CA-95123/124269871_zpid/,3.0,4.0,2093,37.244956,-121.798898
208,"5809 Brandon Ct, San Jose, CA 95123",95123,950000,https://www.zillow.com/homedetails/5809-Brandon-Ct-San-Jose-CA-95123/124269871_zpid/,3.0,4.0,2093,37.244956,-121.798898
209,"6182 Glider Dr, San Jose, CA 95123",95123,1000000,https://www.zillow.com/homedetails/6182-Glider-Dr-San-Jose-CA-95123/19821301_zpid/,3.0,2.0,1695,37.233761,-121.822679
210,"6182 Glider Dr, San Jose, CA 95123",95123,1000000,https://www.zillow.com/homedetails/6182-Glider-Dr-San-Jose-CA-95123/19821301_zpid/,3.0,2.0,1695,37.233761,-121.822679
211,"861 Menker Ave, San Jose, CA 95128",95128,1200000,https://www.zillow.com/homedetails/861-Menker-Ave-San-Jose-CA-95128/19590039_zpid/,3.0,2.0,1284,37.311362,-121.921616
212,"861 Menker Ave, San Jose, CA 95128",95128,1200000,https://www.zillow.com/homedetails/861-Menker-Ave-San-Jose-CA-95128/19590039_zpid/,3.0,2.0,1284,37.311362,-121.921616
213,"255 Montalcino Cir, San Jose, CA 95111",95111,900000,https://www.zillow.com/homedetails/255-Montalcino-Cir-San-Jose-CA-95111/166729955_zpid/,4.0,4.0,2042,37.290158,-121.854527
214,"1589 Willowbrook Dr, San Jose, CA 95118",95118,1300000,https://www.zillow.com/homedetails/1589-Willowbrook-Dr-San-Jose-CA-95118/19695199_zpid/,5.0,3.0,1426,37.264587,-121.901146
215,"1589 Willowbrook Dr, San Jose, CA 95118",95118,1300000,https://www.zillow.com/homedetails/1589-Willowbrook-Dr-San-Jose-CA-95118/19695199_zpid/,5.0,3.0,1426,37.264587,-121.901146
216,"1467 Essex Way, San Jose, CA 95117",95117,1280000,https://www.zillow.com/homedetails/1467-Essex-Way-San-Jose-CA-95117/19609028_zpid/,3.0,2.0,1403,37.297514,-121.956887
217,"3708 Mauney Ct, San Jose, CA 95130",95130,1375000,https://www.zillow.com/homedetails/3708-Mauney-Ct-San-Jose-CA-95130/19612240_zpid/,4.0,2.0,1502,37.299384,-121.967268
218,"329 Crestridge Ct, San Jose, CA 95138",95138,1140000,https://www.zillow.com/homedetails/329-Crestridge-Ct-San-Jose-CA-95138/79847006_zpid/,4.0,3.0,2141,37.237825,-121.75644
219,"1250 Dahlia Loop, San Jose, CA 95126",95126,1315000,https://www.zillow.com/homedetails/1250-Dahlia-Loop-San-Jose-CA-95126/82957461_zpid/,3.0,2.5,1977,37.347866,-121.92779099999998
220,"5295 Keene Dr, San Jose, CA 95124",95124,1505000,https://www.zillow.com/homedetails/5295-Keene-Dr-San-Jose-CA-95124/19746748_zpid/,4.0,2.0,1550,37.241692,-121.937524
221,"1088 Chapman St, San Jose, CA 95126",95126,1430500,https://www.zillow.com/homedetails/1088-Chapman-St-San-Jose-CA-95126/19558350_zpid/,4.0,2.0,2595,37.341063,-121.929144
222,"1097 Camino Pablo, San Jose, CA 95125",95125,1690000,https://www.zillow.com/homedetails/1097-Camino-Pablo-San-Jose-CA-95125/19578978_zpid/,4.0,3.5,2485,37.305649,-121.907711
223,"3631 Mona Way, San Jose, CA 95130",95130,900000,https://www.zillow.com/homedetails/3631-Mona-Way-San-Jose-CA-95130/19612309_zpid/,3.0,2.0,1346,37.296252,-121.964048
224,"3707 Gleason Ave, San Jose, CA 95130",95130,1220000,https://www.zillow.com/homedetails/3707-Gleason-Ave-San-Jose-CA-95130/19612171_zpid/,3.0,2.0,1502,37.29764,-121.967287
225,"1354 Mcquesten Dr APT A, San Jose, CA 95122",95122,440000,https://www.zillow.com/homedetails/1354-Mcquesten-Dr-APT-A-San-Jose-CA-95122/19717083_zpid/,2.0,1.0,888,37.329646,-121.84675
226,"175 W Saint James St UNIT 305, San Jose, CA 95110",95110,630000,https://www.zillow.com/homedetails/175-W-Saint-James-St-UNIT-305-San-Jose-CA-95110/82961752_zpid/,1.0,1.0,904,37.338047,-121.895679
227,"129 Republic Ave, San Jose, CA 95116",95116,625000,https://www.zillow.com/homedetails/129-Republic-Ave-San-Jose-CA-95116/19724888_zpid/,2.0,3.0,1074,37.359436,-121.834468
228,"2128 Sullivan Ave, San Jose, CA 95122",95122,715000,https://www.zillow.com/homedetails/2128-Sullivan-Ave-San-Jose-CA-95122/19726901_zpid/,3.0,2.0,1119,37.33988400000001,-121.830985
229,"2034 Camperdown Way, San Jose, CA 95121",95121,840000,https://www.zillow.com/homedetails/2034-Camperdown-Way-San-Jose-CA-95121/19806686_zpid/,3.0,2.0,1152,37.30555800000001,-121.799502
230,"3281 Curling Ct, San Jose, CA 95121",95121,148000,https://www.zillow.com/homedetails/3281-Curling-Ct-San-Jose-CA-95121/19804578_zpid/,4.0,2.0,1450,37.306573,-121.808824
231,"6274 San Felipe Rd, San Jose, CA 95135",95135,1200000,https://www.zillow.com/homedetails/6274-San-Felipe-Rd-San-Jose-CA-95135/19795653_zpid/,3.0,2.0,1600,37.278824,-121.751809
232,"887 Sinbad Ave, San Jose, CA 95116",95116,275000,https://www.zillow.com/homedetails/887-Sinbad-Ave-San-Jose-CA-95116/19723770_zpid/,4.0,2.0,1242,37.352153,-121.829461
233,"5530 Manderston Dr, San Jose, CA 95138",95138,1299800,https://www.zillow.com/homedetails/5530-Manderston-Dr-San-Jose-CA-95138/19813244_zpid/,3.0,2.5,1817,37.278438,-121.767859
234,"3473 Maroun Pl, San Jose, CA 95148",95148,1200000,https://www.zillow.com/homedetails/3473-Maroun-Pl-San-Jose-CA-95148/51074935_zpid/,3.0,3.0,1804,37.325292,-121.770688
235,"2774 Boncheff Dr, San Jose, CA 95133",95133,1150000,https://www.zillow.com/homedetails/2774-Boncheff-Dr-San-Jose-CA-95133/19775075_zpid/,4.0,3.0,2400,37.381976,-121.849915
236,"1747 Hayford Dr, San Jose, CA 95130",95130,1575000,https://www.zillow.com/homedetails/1747-Hayford-Dr-San-Jose-CA-95130/19612793_zpid/,2.0,3.0,2036,37.290935,-121.973989
237,"1355 E Julian St, San Jose, CA 95116",95116,2375000,https://www.zillow.com/homedetails/1355-E-Julian-St-San-Jose-CA-95116/89461616_zpid/,6.0,5.5,7250,37.353786,-121.86753600000002
238,"1060 S 3rd St APT 347, San Jose, CA 95112",95112,610000,https://www.zillow.com/homedetails/1060-S-3rd-St-APT-347-San-Jose-CA-95112/69303543_zpid/,2.0,2.0,1000,37.321766,-121.876073
239,"636 Gridley St, San Jose, CA 95127",95127,727000,https://www.zillow.com/homedetails/636-Gridley-St-San-Jose-CA-95127/19778535_zpid/,3.0,1.0,1129,37.383407,-121.83535
240,"3726 Ezie St, San Jose, CA 95111",95111,715000,https://www.zillow.com/homedetails/3726-Ezie-St-San-Jose-CA-95111/19734035_zpid/,3.0,2.0,1123,37.282998,-121.831484
241,"1518 Willowdale Dr, San Jose, CA 95118",95118,1024000,https://www.zillow.com/homedetails/1518-Willowdale-Dr-San-Jose-CA-95118/19695027_zpid/,3.0,2.0,1137,37.266581,-121.894858
242,"1518 Willowdale Dr, San Jose, CA 95118",95118,1024000,https://www.zillow.com/homedetails/1518-Willowdale-Dr-San-Jose-CA-95118/19695027_zpid/,3.0,2.0,1137,37.266581,-121.894858
243,"1405 Hanchett Ave, San Jose, CA 95126",95126,850000,https://www.zillow.com/homedetails/1405-Hanchett-Ave-San-Jose-CA-95126/19582043_zpid/,3.0,2.0,1484,37.328609,-121.917869
244,"6785 Muscat Dr, San Jose, CA 95119",95119,905000,https://www.zillow.com/homedetails/6785-Muscat-Dr-San-Jose-CA-95119/19839633_zpid/,4.0,2.0,1308,37.228494,-121.783978
245,"1083 Wallace Dr, San Jose, CA 95120",95120,1205000,https://www.zillow.com/homedetails/1083-Wallace-Dr-San-Jose-CA-95120/19834744_zpid/,3.0,2.0,1423,37.227807,-121.866383
246,"5315 Romford Dr, San Jose, CA 95124",95124,1250000,https://www.zillow.com/homedetails/5315-Romford-Dr-San-Jose-CA-95124/112094245_zpid/,3.0,2.0,1493,37.241381,-121.916107
247,"1476 Carmel Dr, San Jose, CA 95125",95125,1190000,https://www.zillow.com/homedetails/1476-Carmel-Dr-San-Jose-CA-95125/19683854_zpid/,3.0,2.0,1883,37.306953,-121.889224
248,"2762 Sand Point Ct, San Jose, CA 95148",95148,525000,https://www.zillow.com/homedetails/2762-Sand-Point-Ct-San-Jose-CA-95148/19803126_zpid/,4.0,2.0,1451,37.323431,-121.803824
249,"4689 Williams Rd, San Jose, CA 95129",95129,1416000,https://www.zillow.com/homedetails/4689-Williams-Rd-San-Jose-CA-95129/19648184_zpid/,3.0,2.0,1385,37.308858,-121.985794
250,"1072 Calboro Dr, San Jose, CA 95117",95117,1750000,https://www.zillow.com/homedetails/1072-Calboro-Dr-San-Jose-CA-95117/19604792_zpid/,3.0,2.5,2008,37.307062,-121.958077
251,"288 Tradewinds Dr APT 5, San Jose, CA 95123",95123,400000,https://www.zillow.com/homedetails/288-Tradewinds-Dr-APT-5-San-Jose-CA-95123/19827056_zpid/,1.0,1.0,722,37.253332,-121.827574
252,"288 Tradewinds Dr APT 5, San Jose, CA 95123",95123,400000,https://www.zillow.com/homedetails/288-Tradewinds-Dr-APT-5-San-Jose-CA-95123/19827056_zpid/,1.0,1.0,722,37.253332,-121.827574
253,"3128 Loma Verde Dr APT 412, San Jose, CA 95117",95117,720000,https://www.zillow.com/homedetails/3128-Loma-Verde-Dr-APT-412-San-Jose-CA-95117/82955884_zpid/,2.0,2.0,901,37.298561,-121.95093500000002
